fecha,precio_interno_carga,precio_almendra_sana,incentivo_calidad
2020-02-05,813000,,
2020-02-06,825000,,
2020-02-07,845000,,
2020-02-08,845000,,
2020-02-09,845000,,
2020-02-10,865000,,
2020-02-11,870000,,
2020-02-12,863000,,
2020-02-13,890000,,
2020-02-14,942000,,
2020-02-15,942000,,
2020-02-16,942000,,
2020-02-17,942000,,
2020-02-18,930000,,
2020-02-19,930000,,
2020-02-20,907000,,
2020-02-21,965000,,
2020-02-22,965000,,
2020-02-23,965000,,
2020-02-24,955000,,
2020-02-25,968000,,
2020-02-26,990000,,
2020-02-27,997000,,
2020-02-28,1014000,,
2020-02-29,1014000,,
2020-03-01,1014000,,
2020-03-02,1020000,,
2020-03-03,1065000,,
2020-03-04,1043000,,
2020-03-05,1010000,,
2020-03-06,995000,,
2020-03-07,995000,,
2020-03-08,995000,,
2020-03-09,1075000,,
2020-03-10,1100000,,
2020-03-11,1120000,,
2020-03-12,1145000,,
2020-03-13,1130000,,
2020-03-14,1130000,,
2020-03-15,1130000,,
2020-03-16,1120000,,
2020-03-17,1085000,,
2020-03-18,1177000,,
2020-03-19,1200000,,
2020-03-20,1250000,,
2020-03-21,1250000,,
2020-03-22,1250000,,
2020-03-23,1260000,,
2020-03-24,1300000,,
2020-03-25,1315000,,
2020-03-26,1245000,,
2020-03-27,1186000,,
2020-03-28,1186000,,
2020-03-29,1186000,,
2020-03-30,1230000,,
2020-03-31,1232000,,
2020-04-01,1210000,,
2020-04-02,1223000,,
2020-04-03,1195000,,
2020-04-04,1195000,,
2020-04-05,1195000,,
2020-04-06,1200000,,
2020-04-07,1203000,,
2020-04-08,1200000,,
2020-04-09,1190000,,
2020-04-10,1190000,,
2020-04-11,1190000,,
2020-04-12,1190000,,
2020-04-13,1192000,,
2020-04-14,1165000,,
2020-04-15,1210000,,
2020-04-16,1215000,,
2020-04-17,1180000,,
2020-04-18,1180000,,
2020-04-19,1180000,,
2020-04-20,1185000,,
2020-04-21,1172000,,
2020-04-22,1171000,,
2020-04-23,1172000,,
2020-04-24,1132000,,
2020-04-25,1132000,,
2020-04-26,1132000,,
2020-04-27,1133000,,
2020-04-28,1140000,,
2020-04-29,1090000,,
2020-04-30,1105000,,
2020-05-01,1102000,,
2020-05-02,1102000,,
2020-05-03,1102000,,
2020-05-04,1118000,,
2020-05-05,1130000,,
2020-05-06,1139000,,
2020-05-07,1115000,,
2020-05-08,1127000,,
2020-05-09,1127000,,
2020-05-10,1127000,,
2020-05-11,1121000,,
2020-05-12,1090000,,
2020-05-13,1080000,,
2020-05-14,1101000,,
2020-05-15,1094000,,
2020-05-16,1094000,,
2020-05-17,1094000,,
2020-05-18,1084000,,
2020-05-19,1074000,,
2020-05-20,1056000,,
2020-05-21,1038000,,
2020-05-22,1030000,,
2020-05-23,1030000,,
2020-05-24,1030000,,
2020-05-25,1030000,,
2020-05-26,1029000,,
2020-05-27,1010000,,
2020-05-28,975000,,
2020-05-29,962000,,
2020-05-30,962000,,
2020-05-31,962000,,
2020-06-01,975000,,
2020-06-02,951000,,
2020-06-03,950000,,
2020-06-04,939000,,
2020-06-05,940000,,
2020-06-06,940000,,
2020-06-07,940000,,
2020-06-08,950000,,
2020-06-09,955000,,
2020-06-10,950000,,
2020-06-11,971000,,
2020-06-12,968000,,
2020-06-13,968000,,
2020-06-14,968000,,
2020-06-15,960000,,
2020-06-16,952000,,
2020-06-17,974000,,
2020-06-18,966000,,
2020-06-19,960000,,
2020-06-20,960000,,
2020-06-21,960000,,
2020-06-22,976000,,
2020-06-23,968000,,
2020-06-24,972000,,
2020-06-25,958000,,
2020-06-26,970000,,
2020-06-27,970000,,
2020-06-28,970000,,
2020-06-29,997000,,
2020-06-30,1006000,,
2020-07-01,1020000,,
2020-07-02,994000,,
2020-07-03,995000,,
2020-07-04,995000,,
2020-07-05,995000,,
2020-07-06,954000,,
2020-07-07,967000,,
2020-07-08,969000,,
2020-07-09,955000,,
2020-07-10,942000,,
2020-07-11,942000,,
2020-07-12,942000,,
2020-07-13,954000,,
2020-07-14,950000,,
2020-07-15,945000,,
2020-07-16,958000,,
2020-07-17,990000,,
2020-07-18,990000,,
2020-07-19,990000,,
2020-07-20,970000,,
2020-07-21,977000,,
2020-07-22,1030000,,
2020-07-23,1033000,,
2020-07-24,1047000,,
2020-07-25,1047000,,
2020-07-26,1047000,,
2020-07-27,1057000,,
2020-07-28,1065000,,
2020-07-29,1075000,,
2020-07-30,1110000,,
2020-07-31,1140000,,
2020-08-01,1140000,,
2020-08-02,1140000,,
2020-08-03,1143000,,
2020-08-04,1170000,,
2020-08-05,1168000,,
2020-08-06,1123000,,
2020-08-07,1115000,,
2020-08-08,1115000,,
2020-08-09,1115000,,
2020-08-10,1105000,,
2020-08-11,1082000,,
2020-08-12,1091000,,
2020-08-13,1125000,,
2020-08-14,1120000,,
2020-08-15,1120000,,
2020-08-16,1120000,,
2020-08-17,1128000,,
2020-08-18,1153000,,
2020-08-19,1130000,,
2020-08-20,1141000,,
2020-08-21,1158000,,
2020-08-22,1158000,,
2020-08-23,1158000,,
2020-08-24,1167000,,
2020-08-25,1192000,,
2020-08-26,1176000,,
2020-08-27,1170000,,
2020-08-28,1180000,,
2020-08-29,1180000,,
2020-08-30,1180000,,
2020-08-31,1200000,,
2020-09-01,1197000,,
2020-09-02,1188000,,
2020-09-03,1198000,,
2020-09-04,1225000,,
2020-09-05,1225000,,
2020-09-06,1225000,,
2020-09-07,1225000,,
2020-09-08,1217000,,
2020-09-09,1184000,,
2020-09-10,1204000,,
2020-09-11,1208000,,
2020-09-12,1208000,,
2020-09-13,1208000,,
2020-09-14,1132000,,
2020-09-15,1125000,,
2020-09-16,1105000,,
2020-09-17,1100000,,
2020-09-18,1070000,,
2020-09-19,1070000,,
2020-09-20,1070000,,
2020-09-21,1075000,,
2020-09-22,1075000,,
2020-09-23,1083000,,
2020-09-24,1078000,,
2020-09-25,1115000,,
2020-09-26,1115000,,
2020-09-27,1115000,,
2020-09-28,1080000,,
2020-09-29,1083000,,
2020-09-30,1077000,,
2020-10-01,1051000,,
2020-10-02,1074000,,
2020-10-03,1074000,,
2020-10-04,1074000,,
2020-10-05,1048000,,
2020-10-06,1053000,,
2020-10-07,1071000,,
2020-10-08,1075000,,
2020-10-09,1082000,,
2020-10-10,1082000,,
2020-10-11,1082000,,
2020-10-12,1064000,,
2020-10-13,1080000,,
2020-10-14,1070000,,
2020-10-15,1073000,,
2020-10-16,1055000,,
2020-10-17,1055000,,
2020-10-18,1055000,,
2020-10-19,1046000,,
2020-10-20,1032000,,
2020-10-21,1010000,,
2020-10-22,1033000,,
2020-10-23,1025000,,
2020-10-24,1025000,,
2020-10-25,1025000,,
2020-10-26,1039000,,
2020-10-27,1039000,,
2020-10-28,1030000,,
2020-10-29,1035000,,
2020-10-30,1035000,,
2020-10-31,1035000,,
2020-11-01,1035000,,
2020-11-02,1023000,,
2020-11-03,1013000,,
2020-11-04,1010000,,
2020-11-05,1015000,,
2020-11-06,1015000,,
2020-11-07,1015000,,
2020-11-08,1015000,,
2020-11-09,997000,,
2020-11-10,996000,,
2020-11-11,1012000,,
2020-11-12,1025000,,
2020-11-13,1020000,,
2020-11-14,1020000,,
2020-11-15,1020000,,
2020-11-16,1069000,,
2020-11-17,1075000,,
2020-11-18,1100000,,
2020-11-19,1105000,,
2020-11-20,1058000,,
2020-11-21,1058000,,
2020-11-22,1058000,,
2020-11-23,1054000,,
2020-11-24,1045000,,
2020-11-25,1049000,,
2020-11-26,1049000,,
2020-11-27,1100000,,
2020-11-28,1100000,,
2020-11-29,1100000,,
2020-11-30,1090000,,
2020-12-01,1040000,,
2020-12-02,1037000,,
2020-12-03,1027000,,
2020-12-04,1010000,,
2020-12-05,1010000,,
2020-12-06,1010000,,
2020-12-07,1029000,,
2020-12-08,1030000,,
2020-12-09,1010000,,
2020-12-10,1022000,,
2020-12-11,1030000,,
2020-12-12,1030000,,
2020-12-13,1030000,,
2020-12-14,1060000,,
2020-12-15,1047000,,
2020-12-16,1061000,,
2020-12-17,1059000,,
2020-12-18,1052000,,
2020-12-19,1052000,,
2020-12-20,1052000,,
2020-12-21,1048000,,
2020-12-22,1058000,,
2020-12-23,1071000,,
2020-12-24,1086000,,
2020-12-25,1086000,,
2020-12-26,1086000,,
2020-12-27,1086000,,
2020-12-28,1063000,,
2020-12-29,1070000,,
2020-12-30,1053000,,
2020-12-31,1073000,,
2021-01-01,1073000,,
2021-01-02,1073000,,
2021-01-03,1073000,,
2021-01-04,1066000,,
2021-01-05,1058000,,
2021-01-06,1020000,,
2021-01-07,1043000,,
2021-01-08,1055000,,
2021-01-09,1055000,,
2021-01-10,1055000,,
2021-01-11,1039000,,
2021-01-12,1042000,,
2021-01-13,1070000,,
2021-01-14,1075000,,
2021-01-15,1085000,,
2021-01-16,1085000,,
2021-01-17,1085000,,
2021-01-18,1085000,,
2021-01-19,1088000,,
2021-01-20,1067000,,
2021-01-21,1080000,,
2021-01-22,1078000,,
2021-01-23,1078000,,
2021-01-24,1078000,,
2021-01-25,1092000,,
2021-01-26,1110000,,
2021-01-27,1115000,,
2021-01-28,1091000,,
2021-01-29,1085000,,
2021-01-30,1085000,,
2021-01-31,1085000,,
2021-02-01,1104000,,
2021-02-02,1076000,,
2021-02-03,1082000,,
2021-02-04,1090000,,
2021-02-05,1095000,,
2021-02-06,1095000,,
2021-02-07,1095000,,
2021-02-08,1098000,,
2021-02-09,1091000,,
2021-02-10,1072000,,
2021-02-11,1062000,,
2021-02-12,1053000,,
2021-02-13,1053000,,
2021-02-14,1053000,,
2021-02-15,1053000,,
2021-02-16,1088000,,
2021-02-17,1096000,,
2021-02-18,1120000,,
2021-02-19,1128000,,
2021-02-20,1128000,,
2021-02-21,1128000,,
2021-02-22,1180000,,
2021-02-23,1205000,,
2021-02-24,1188000,,
2021-02-25,1225000,,
2021-02-26,1218000,,
2021-02-27,1218000,,
2021-02-28,1218000,,
2021-03-01,1195000,,
2021-03-02,1190000,,
2021-03-03,1191000,,
2021-03-04,1175000,,
2021-03-05,1147000,,
2021-03-06,1147000,,
2021-03-07,1147000,,
2021-03-08,1140000,,
2021-03-09,1145000,,
2021-03-10,1137000,,
2021-03-11,1150000,,
2021-03-12,1160000,,
2021-03-13,1160000,,
2021-03-14,1160000,,
2021-03-15,1150000,,
2021-03-16,1168000,,
2021-03-17,1167000,,
2021-03-18,1134000,,
2021-03-19,1132000,,
2021-03-20,1132000,,
2021-03-21,1132000,,
2021-03-22,1140000,,
2021-03-23,1142000,,
2021-03-24,1143000,,
2021-03-25,1153000,,
2021-03-26,1178000,,
2021-03-27,1178000,,
2021-03-28,1178000,,
2021-03-29,1178000,,
2021-03-30,1150000,,
2021-03-31,1138000,,
2021-04-01,1126000,,
2021-04-02,1126000,,
2021-04-03,1126000,,
2021-04-04,1126000,,
2021-04-05,1136000,,
2021-04-06,1160000,,
2021-04-07,1168000,,
2021-04-08,1169000,,
2021-04-09,1175000,,
2021-04-10,1175000,,
2021-04-11,1175000,,
2021-04-12,1185000,,
2021-04-13,1200000,,
2021-04-14,1215000,,
2021-04-15,1205000,,
2021-04-16,1178000,,
2021-04-17,1178000,,
2021-04-18,1178000,,
2021-04-19,1192000,,
2021-04-20,1220000,,
2021-04-21,1209000,,
2021-04-22,1233000,,
2021-04-23,1250000,,
2021-04-24,1250000,,
2021-04-25,1250000,,
2021-04-26,1310000,,
2021-04-27,1340000,,
2021-04-28,1332000,,
2021-04-29,1317000,,
2021-04-30,1319000,,
2021-05-01,1319000,,
2021-05-02,1319000,,
2021-05-03,1330000,,
2021-05-04,1340000,,
2021-05-05,1422000,,
2021-05-06,1440000,,
2021-05-07,1409000,,
2021-05-08,1409000,,
2021-05-09,1409000,,
2021-05-10,1355000,,
2021-05-11,1372000,,
2021-05-12,1360000,,
2021-05-13,1350000,,
2021-05-14,1328000,,
2021-05-15,1328000,,
2021-05-16,1328000,,
2021-05-17,1334000,,
2021-05-18,1378000,,
2021-05-19,1374000,,
2021-05-20,1387000,,
2021-05-21,1390000,,
2021-05-22,1390000,,
2021-05-23,1390000,,
2021-05-24,1378000,,
2021-05-25,1391000,,
2021-05-26,1432000,,
2021-05-27,1422000,,
2021-05-28,1470000,,
2021-05-29,1470000,,
2021-05-30,1470000,,
2021-05-31,1470000,,
2021-06-01,1443000,,
2021-06-02,1440000,,
2021-06-03,1417000,,
2021-06-04,1425000,,
2021-06-05,1425000,,
2021-06-06,1425000,,
2021-06-07,1415000,,
2021-06-08,1392000,,
2021-06-09,1390000,,
2021-06-10,1405000,,
2021-06-11,1415000,,
2021-06-12,1415000,,
2021-06-13,1415000,,
2021-06-14,1390000,,
2021-06-15,1387000,,
2021-06-16,1396000,,
2021-06-17,1390000,,
2021-06-18,1408000,,
2021-06-19,1408000,,
2021-06-20,1408000,,
2021-06-21,1420000,,
2021-06-22,1415000,,
2021-06-23,1430000,,
2021-06-24,1420000,,
2021-06-25,1445000,,
2021-06-26,1445000,,
2021-06-27,1445000,,
2021-06-28,1465000,,
2021-06-29,1470000,,
2021-06-30,1460000,,
2021-07-01,1445000,,
2021-07-02,1402000,,
2021-07-03,1402000,,
2021-07-04,1402000,,
2021-07-05,1402000,,
2021-07-06,1380000,,
2021-07-07,1415000,,
2021-07-08,1437000,,
2021-07-09,1430000,,
2021-07-10,1430000,,
2021-07-11,1430000,,
2021-07-12,1446000,,
2021-07-13,1434000,,
2021-07-14,1457000,,
2021-07-15,1470000,,
2021-07-16,1513000,,
2021-07-17,1513000,,
2021-07-18,1513000,,
2021-07-19,1483000,,
2021-07-20,1565000,,
2021-07-21,1645000,,
2021-07-22,1790000,,
2021-07-23,1760000,,
2021-07-24,1760000,,
2021-07-25,1760000,,
2021-07-26,1905000,,
2021-07-27,1870000,,
2021-07-28,1830000,,
2021-07-29,1786000,,
2021-07-30,1685000,,
2021-07-31,1685000,,
2021-08-01,1685000,,
2021-08-02,1638000,,
2021-08-03,1663000,,
2021-08-04,1667000,,
2021-08-05,1683000,,
2021-08-06,1698000,,
2021-08-07,1698000,,
2021-08-08,1698000,,
2021-08-09,1740000,,
2021-08-10,1748000,,
2021-08-11,1752000,,
2021-08-12,1735000,,
2021-08-13,1697000,,
2021-08-14,1697000,,
2021-08-15,1697000,,
2021-08-16,1700000,,
2021-08-17,1684000,,
2021-08-18,1678000,,
2021-08-19,1674000,,
2021-08-20,1675000,,
2021-08-21,1675000,,
2021-08-22,1675000,,
2021-08-23,1683000,,
2021-08-24,1708000,,
2021-08-25,1712000,,
2021-08-26,1726000,,
2021-08-27,1742000,,
2021-08-28,1742000,,
2021-08-29,1742000,,
2021-08-30,1797000,,
2021-08-31,1740000,,
2021-09-01,1734000,,
2021-09-02,1735000,,
2021-09-03,1725000,,
2021-09-04,1725000,,
2021-09-05,1725000,,
2021-09-06,1725000,,
2021-09-07,1733000,,
2021-09-08,1703000,,
2021-09-09,1697000,,
2021-09-10,1698000,,
2021-09-11,1698000,,
2021-09-12,1698000,,
2021-09-13,1687000,,
2021-09-14,1678000,,
2021-09-15,1686000,,
2021-09-16,1694000,,
2021-09-17,1685000,,
2021-09-18,1685000,,
2021-09-19,1685000,,
2021-09-20,1660000,,
2021-09-21,1665000,,
2021-09-22,1675000,,
2021-09-23,1720000,,
2021-09-24,1750000,,
2021-09-25,1750000,,
2021-09-26,1750000,,
2021-09-27,1748000,,
2021-09-28,1783000,,
2021-09-29,1745000,,
2021-09-30,1735000,,
2021-10-01,1805000,,
2021-10-02,1805000,,
2021-10-03,1805000,,
2021-10-04,1776000,,
2021-10-05,1705000,,
2021-10-06,1720000,,
2021-10-07,1750000,,
2021-10-08,1773000,,
2021-10-09,1773000,,
2021-10-10,1773000,,
2021-10-11,1795000,,
2021-10-12,1840000,,
2021-10-13,1817000,,
2021-10-14,1834000,,
2021-10-15,1785000,,
2021-10-16,1785000,,
2021-10-17,1785000,,
2021-10-18,1770000,,
2021-10-19,1795000,,
2021-10-20,1805000,,
2021-10-21,1794000,,
2021-10-22,1765000,,
2021-10-23,1765000,,
2021-10-24,1765000,,
2021-10-25,1785000,,
2021-10-26,1830000,,
2021-10-27,1775000,,
2021-10-28,1773000,,
2021-10-29,1795000,,
2021-10-30,1795000,,
2021-10-31,1795000,,
2021-11-01,1835000,,
2021-11-02,1846000,,
2021-11-03,1873000,,
2021-11-04,1888000,,
2021-11-05,1845000,,
2021-11-06,1845000,,
2021-11-07,1845000,,
2021-11-08,1815000,,
2021-11-09,1860000,,
2021-11-10,1847000,,
2021-11-11,1900000,,
2021-11-12,1972000,,
2021-11-13,1972000,,
2021-11-14,1972000,,
2021-11-15,1997000,,
2021-11-16,1998000,,
2021-11-17,2093000,,
2021-11-18,2052000,,
2021-11-19,2080000,,
2021-11-20,2080000,,
2021-11-21,2080000,,
2021-11-22,2070000,,
2021-11-23,2168000,,
2021-11-24,2205000,,
2021-11-25,2205000,,
2021-11-26,2202000,,
2021-11-27,2202000,,
2021-11-28,2202000,,
2021-11-29,2136000,,
2021-11-30,2110000,,
2021-12-01,2102000,,
2021-12-02,2113000,,
2021-12-03,2183000,,
2021-12-04,2183000,,
2021-12-05,2183000,,
2021-12-06,2218000,,
2021-12-07,2153000,,
2021-12-08,2160000,,
2021-12-09,2123000,,
